Order_ID,Order_Date,Delivery_Date,Region,Country,City,Product_Name,Supplier_Name,Warehouse,Order_Quantity,Unit_Price,Revenue,Shipping_Cost,Manufacturing_Cost,Profit,Lead_Time_Days,Inventory_Level,Reorder_Level,Stockout_Flag,Defect_Rate,Order_Status,Delivery_Days,Profit_Margin,Delay_Flag,Order_Month,Order_Year,Inventory_Status
ORD00753,2025-01-16,2025-01-30,North,Germany,Delhi,Printer,Supplier D,Warehouse 2,3,581,1743,161.84,1037.04,544.12,13,58,52,No,3.9,In Transit,14,31.217441193344808,Delayed,January,2025,Sufficient
ORD00754,2024-03-27,2024-03-31,West,USA,Bangalore,Printer,Supplier A,Warehouse 3,40,886,35440,2643.19,23349.0,9447.81,2,22,78,Yes,3.38,Pending,4,26.658606094808125,On Time,March,2024,Low Stock
ORD00755,2024-11-08,2024-11-14,North,Germany,Chennai,Monitor,Supplier D,Warehouse 3,49,812,39788,4549.76,26777.97,8460.27,2,172,83,No,6.16,Pending,6,21.263370865587618,On Time,November,2024,Sufficient
ORD00756,2024-02-28,2024-03-13,West,Germany,Mumbai,Monitor,Supplier D,Warehouse 3,36,894,32184,3724.42,21876.81,6582.77,14,480,118,No,2.66,In Transit,14,20.453548347004723,Delayed,February,2024,Sufficient
ORD00757,2024-08-31,2024-09-04,East,UAE,Hyderabad,Printer,Supplier C,Warehouse 2,18,1737,31266,2858.77,15080.15,13327.08,4,394,119,No,7.99,Cancelled,4,42.62483208597198,On Time,August,2024,Sufficient
ORD00758,2024-10-02,2024-10-16,South,UAE,Bangalore,Laptop,Supplier D,Warehouse 1,42,1759,73878,7346.48,29824.68,36706.84,12,338,91,No,2.8,Cancelled,14,49.68575218603644,Delayed,October,2024,Sufficient
ORD00759,2025-04-22,2025-04-26,East,India,Bangalore,Phone,Supplier C,Warehouse 2,31,1406,43586,4619.65,20282.86,18683.49,2,480,60,No,0.94,Cancelled,4,42.86580553388703,On Time,April,2025,Sufficient
ORD00760,2024-09-22,2024-10-10,North,USA,Chennai,Monitor,Supplier C,Warehouse 1,9,565,5085,441.02,2258.1,2385.88,15,25,79,Yes,5.13,Delivered,18,46.91996066863324,Delayed,September,2024,Low Stock
ORD00761,2025-07-20,2025-08-03,South,Germany,Hyderabad,Laptop,Supplier D,Warehouse 1,4,1563,6252,745.72,4330.04,1176.24,13,432,95,No,0.62,Delivered,14,18.813819577735124,Delayed,July,2025,Sufficient
ORD00762,2025-06-07,2025-06-11,East,USA,Hyderabad,Tablet,Supplier C,Warehouse 2,14,767,10738,873.35,6966.18,2898.47,3,36,132,Yes,5.61,In Transit,4,26.992642950270067,On Time,June,2025,Low Stock
ORD00763,2025-02-21,2025-03-07,North,USA,Delhi,Printer,Supplier C,Warehouse 1,31,702,21762,1870.93,9751.42,10139.65,12,476,69,No,0.83,Delivered,14,46.59337377079312,Delayed,February,2025,Sufficient
ORD00764,2025-01-22,2025-02-10,West,India,Chennai,Laptop,Supplier D,Warehouse 3,3,1445,4335,413.4,2229.61,1691.99,15,40,59,Yes,7.98,Pending,19,39.030911188004616,Delayed,January,2025,Low Stock
ORD00765,2025-06-21,2025-07-04,South,UAE,Delhi,Keyboard,Supplier A,Warehouse 3,21,651,13671,650.09,7827.65,5193.26,10,168,81,No,7.33,Cancelled,13,37.987418623363325,Delayed,June,2025,Sufficient
ORD00766,2024-09-03,2024-09-17,South,UAE,Bangalore,Phone,Supplier B,Warehouse 3,27,841,22707,844.07,12900.69,8962.24,9,185,133,No,1.07,In Transit,14,39.46906240366407,Delayed,September,2024,Sufficient
ORD00767,2024-09-07,2024-09-24,North,UAE,Bangalore,Printer,Supplier B,Warehouse 3,44,1297,57068,5132.2,33194.38,18741.42,14,174,90,No,6.47,Delivered,17,32.84050606294245,Delayed,September,2024,Sufficient
ORD00768,2025-05-21,2025-06-03,North,USA,Hyderabad,Monitor,Supplier A,Warehouse 3,12,1894,22728,1610.65,10228.31,10889.04,12,391,120,No,3.64,In Transit,13,47.910242872228096,Delayed,May,2025,Sufficient
ORD00769,2024-06-19,2024-06-23,East,India,Delhi,Tablet,Supplier A,Warehouse 3,33,1875,61875,4803.84,31954.37,25116.79,3,65,101,Yes,3.67,Pending,4,40.592791919191924,On Time,June,2024,Low Stock
ORD00770,2024-02-16,2024-02-24,South,USA,Chennai,Printer,Supplier A,Warehouse 1,23,1019,23437,2624.02,13810.24,7002.74,3,223,87,No,6.06,In Transit,8,29.878994751888037,On Time,February,2024,Sufficient
ORD00771,2024-01-08,2024-01-23,North,USA,Delhi,Monitor,Supplier C,Warehouse 1,24,1480,35520,3141.62,18250.62,14127.76,11,260,142,No,3.79,Cancelled,15,39.7740990990991,Delayed,January,2024,Sufficient
ORD00772,2025-07-31,2025-08-14,South,India,Mumbai,Monitor,Supplier C,Warehouse 3,38,1140,43320,4590.44,22873.26,15856.3,10,163,146,No,2.92,Pending,14,36.60272391505078,Delayed,July,2025,Sufficient
ORD00773,2025-09-22,2025-09-29,East,India,Mumbai,Keyboard,Supplier C,Warehouse 1,23,683,15709,705.39,7640.12,7363.49,7,114,71,No,4.15,Cancelled,7,46.8743395505761,On Time,September,2025,Sufficient
ORD00774,2024-04-08,2024-04-17,North,UAE,Hyderabad,Tablet,Supplier B,Warehouse 2,33,1645,54285,2453.5,31459.11,20372.39,5,456,119,No,0.8,Pending,9,37.52858063921893,On Time,April,2024,Sufficient
ORD00775,2025-08-07,2025-08-20,West,UAE,Bangalore,Tablet,Supplier A,Warehouse 1,29,1166,33814,1398.41,18129.54,14286.05,8,366,140,No,7.38,Delivered,13,42.24892056544626,Delayed,August,2025,Sufficient
ORD00776,2024-10-12,2024-10-30,East,Germany,Bangalore,Keyboard,Supplier A,Warehouse 3,8,824,6592,674.54,4108.68,1808.78,13,38,91,Yes,2.17,Pending,18,27.43901699029126,Delayed,October,2024,Low Stock
ORD00777,2025-12-05,2025-12-12,North,USA,Mumbai,Printer,Supplier D,Warehouse 1,28,305,8540,972.82,5450.73,2116.45,7,430,121,No,2.88,Delivered,7,24.7827868852459,On Time,December,2025,Sufficient
ORD00778,2025-11-20,2025-11-27,South,India,Bangalore,Laptop,Supplier D,Warehouse 3,31,410,12710,935.53,5797.43,5977.04,5,67,75,Yes,4.23,Delivered,7,47.02627852084972,On Time,November,2025,Low Stock
ORD00779,2025-09-17,2025-09-27,West,USA,Delhi,Phone,Supplier C,Warehouse 3,12,179,2148,145.28,1028.72,974.0,5,298,80,No,3.35,Cancelled,10,45.344506517690874,On Time,September,2025,Sufficient
ORD00780,2025-05-11,2025-05-25,West,UAE,Delhi,Phone,Supplier D,Warehouse 1,26,1324,34424,2139.16,18736.56,13548.28,9,57,146,Yes,1.22,Cancelled,14,39.357076458284915,Delayed,May,2025,Low Stock
ORD00781,2024-06-29,2024-07-10,West,USA,Hyderabad,Tablet,Supplier C,Warehouse 3,43,332,14276,874.86,7415.34,5985.8,9,451,111,No,1.46,In Transit,11,41.929111796021296,Delayed,June,2024,Sufficient
ORD00782,2024-08-08,2024-08-26,West,Germany,Hyderabad,Tablet,Supplier D,Warehouse 3,4,1251,5004,497.71,2394.32,2111.97,15,200,106,No,2.88,In Transit,18,42.205635491606714,Delayed,August,2024,Sufficient
ORD00783,2024-08-12,2024-08-24,East,USA,Chennai,Printer,Supplier A,Warehouse 3,3,731,2193,154.14,1022.8,1016.06,7,274,76,No,7.07,Delivered,12,46.33196534427724,Delayed,August,2024,Sufficient
ORD00784,2024-01-22,2024-02-08,South,Germany,Chennai,Phone,Supplier B,Warehouse 3,6,1698,10188,951.82,6863.34,2372.84,14,283,58,No,6.25,Delivered,17,23.290537887711036,Delayed,January,2024,Sufficient
ORD00785,2025-02-09,2025-03-01,North,India,Hyderabad,Printer,Supplier A,Warehouse 3,15,694,10410,1063.02,7007.97,2339.01,15,110,120,Yes,2.99,Pending,20,22.468876080691643,Delayed,February,2025,Low Stock
ORD00786,2025-02-11,2025-02-28,East,India,Bangalore,Keyboard,Supplier D,Warehouse 1,3,421,1263,70.07,514.39,678.54,14,352,81,No,5.24,Delivered,17,53.724465558194765,Delayed,February,2025,Sufficient
ORD00787,2024-10-03,2024-10-18,North,UAE,Mumbai,Printer,Supplier C,Warehouse 2,5,251,1255,94.63,766.86,393.51,15,10,51,Yes,5.99,Pending,15,31.355378486055773,Delayed,October,2024,Low Stock
ORD00788,2025-03-11,2025-03-26,West,Germany,Bangalore,Laptop,Supplier B,Warehouse 2,2,718,1436,78.5,661.71,695.79,10,335,123,No,2.48,In Transit,15,48.4533426183844,Delayed,March,2025,Sufficient
ORD00789,2025-07-28,2025-08-06,East,India,Bangalore,Phone,Supplier A,Warehouse 2,19,1958,37202,3469.43,20534.69,13197.88,6,254,143,No,3.37,In Transit,9,35.4762647169507,On Time,July,2025,Sufficient
ORD00790,2024-08-25,2024-09-05,South,USA,Bangalore,Printer,Supplier B,Warehouse 1,31,1253,38843,1546.16,19156.71,18140.13,9,322,60,No,1.58,Delivered,11,46.70115593543239,Delayed,August,2024,Sufficient
ORD00791,2024-05-24,2024-06-05,West,Germany,Delhi,Phone,Supplier A,Warehouse 2,31,1171,36301,3451.24,20691.27,12158.49,8,392,113,No,2.24,Cancelled,12,33.493540122861624,Delayed,May,2024,Sufficient
ORD00792,2025-12-06,2025-12-21,East,USA,Delhi,Monitor,Supplier D,Warehouse 3,27,1884,50868,1551.55,30882.94,18433.51,11,406,112,No,6.16,In Transit,15,36.23792954313124,Delayed,December,2025,Sufficient
ORD00793,2025-07-22,2025-08-11,South,India,Mumbai,Phone,Supplier D,Warehouse 1,47,266,12502,1411.61,6597.44,4492.95,15,65,146,Yes,1.08,Delivered,20,35.93784994400896,Delayed,July,2025,Low Stock
ORD00794,2024-02-09,2024-02-20,North,Germany,Hyderabad,Monitor,Supplier C,Warehouse 3,11,1382,15202,1554.92,8302.69,5344.39,8,280,103,No,6.12,In Transit,11,35.1558347585844,Delayed,February,2024,Sufficient
ORD00795,2025-11-23,2025-12-03,East,Germany,Bangalore,Monitor,Supplier B,Warehouse 2,21,1359,28539,3140.98,16242.78,9155.24,6,148,116,No,1.74,Pending,10,32.07975051683661,On Time,November,2025,Sufficient
ORD00796,2024-05-18,2024-05-26,East,USA,Mumbai,Keyboard,Supplier A,Warehouse 3,46,1798,82708,6008.6,40965.8,35733.6,4,240,58,No,1.84,Delivered,8,43.20452676887363,On Time,May,2024,Sufficient
ORD00797,2025-04-14,2025-04-21,North,USA,Delhi,Tablet,Supplier D,Warehouse 3,4,1379,5516,398.16,2465.3,2652.54,7,286,78,No,3.13,Cancelled,7,48.088107324147934,On Time,April,2025,Sufficient
ORD00798,2024-11-09,2024-11-20,North,USA,Delhi,Phone,Supplier C,Warehouse 3,50,925,46250,5276.56,26285.43,14688.01,7,103,59,No,5.31,Pending,11,31.75785945945946,Delayed,November,2024,Sufficient
ORD00799,2024-04-14,2024-04-22,West,USA,Mumbai,Laptop,Supplier B,Warehouse 1,38,1420,53960,5339.07,26928.63,21692.3,4,303,127,No,6.29,Cancelled,8,40.20070422535211,On Time,April,2024,Sufficient
ORD00800,2024-04-03,2024-04-21,West,UAE,Bangalore,Tablet,Supplier C,Warehouse 3,10,393,3930,176.2,2603.17,1150.63,14,458,56,No,2.93,Pending,18,29.278117048346058,Delayed,April,2024,Sufficient
ORD00801,2024-04-30,2024-05-09,North,USA,Mumbai,Keyboard,Supplier C,Warehouse 3,26,872,22672,2259.33,13872.39,6540.28,5,429,116,No,3.16,Cancelled,9,28.847388849682424,On Time,April,2024,Sufficient
ORD00802,2024-05-26,2024-06-13,South,India,Delhi,Monitor,Supplier C,Warehouse 3,36,1004,36144,2678.57,23012.51,10452.92,15,285,105,No,5.64,Cancelled,18,28.92020805666224,Delayed,May,2024,Sufficient
ORD00803,2025-03-10,2025-03-19,South,UAE,Delhi,Printer,Supplier B,Warehouse 1,36,1894,68184,8169.19,46489.36,13525.45,5,91,145,Yes,3.37,Delivered,9,19.836691892526108,On Time,March,2025,Low Stock
ORD00804,2025-08-23,2025-08-31,East,UAE,Bangalore,Laptop,Supplier C,Warehouse 2,7,1965,13755,869.29,6549.14,6336.57,6,310,84,No,7.41,Delivered,8,46.06739367502726,On Time,August,2025,Sufficient
ORD00805,2025-10-02,2025-10-08,West,India,Hyderabad,Tablet,Supplier A,Warehouse 3,2,1867,3734,353.32,2021.0,1359.68,2,232,112,No,5.06,Pending,6,36.41349758971613,On Time,October,2025,Sufficient
ORD00806,2025-12-31,2026-01-09,West,India,Delhi,Laptop,Supplier C,Warehouse 1,48,462,22176,2403.48,9746.23,10026.29,4,433,65,No,3.65,Delivered,9,45.21234668109668,On Time,December,2025,Sufficient
ORD00807,2025-11-01,2025-11-17,North,UAE,Bangalore,Keyboard,Supplier A,Warehouse 1,2,781,1562,164.56,1022.28,375.16,11,363,71,No,2.87,Cancelled,16,24.017925736235597,Delayed,November,2025,Sufficient
ORD00808,2024-07-16,2024-08-04,South,India,Delhi,Tablet,Supplier C,Warehouse 1,10,1592,15920,859.64,7192.27,7868.09,15,311,75,No,0.83,In Transit,19,49.42267587939699,Delayed,July,2024,Sufficient
ORD00809,2024-12-15,2024-12-28,South,Germany,Chennai,Keyboard,Supplier A,Warehouse 1,45,276,12420,1005.49,6693.16,4721.35,9,46,73,Yes,1.37,Delivered,13,38.01409017713366,Delayed,December,2024,Low Stock
ORD00810,2024-01-11,2024-01-21,South,Germany,Hyderabad,Monitor,Supplier C,Warehouse 1,24,1042,25008,933.17,15437.01,8637.82,5,428,137,No,2.35,Pending,10,34.540227127319255,On Time,January,2024,Sufficient
ORD00811,2024-10-12,2024-10-20,West,Germany,Hyderabad,Monitor,Supplier C,Warehouse 3,21,947,19887,1001.04,9077.89,9808.07,4,90,87,No,7.13,Cancelled,8,49.31900236335294,On Time,October,2024,Sufficient
ORD00812,2025-01-07,2025-01-19,South,USA,Bangalore,Tablet,Supplier C,Warehouse 1,34,1020,34680,3629.44,21019.96,10030.6,7,486,124,No,1.78,In Transit,12,28.92329873125721,Delayed,January,2025,Sufficient
ORD00813,2024-12-16,2025-01-02,West,Germany,Hyderabad,Laptop,Supplier B,Warehouse 2,36,1799,64764,6274.46,31131.09,27358.45,13,107,83,No,4.35,Pending,17,42.243298746217036,Delayed,December,2024,Sufficient
ORD00814,2024-05-23,2024-06-05,East,India,Mumbai,Monitor,Supplier D,Warehouse 2,21,862,18102,1461.54,10815.79,5824.67,9,165,139,No,7.26,Delivered,13,32.176941774389576,Delayed,May,2024,Sufficient
ORD00815,2024-12-10,2024-12-22,West,UAE,Bangalore,Monitor,Supplier B,Warehouse 2,12,1970,23640,1470.89,10610.19,11558.92,12,385,52,No,4.6,In Transit,12,48.89560067681895,Delayed,December,2024,Sufficient
ORD00816,2025-01-17,2025-01-30,West,UAE,Delhi,Printer,Supplier D,Warehouse 3,31,1489,46159,3051.28,19019.29,24088.43,11,119,147,Yes,7.47,Delivered,13,52.18577092224702,Delayed,January,2025,Low Stock
ORD00817,2024-01-30,2024-02-07,South,Germany,Hyderabad,Laptop,Supplier C,Warehouse 1,11,1988,21868,1247.62,12662.78,7957.6,4,268,75,No,5.73,Pending,8,36.389244558258646,On Time,January,2024,Sufficient
ORD00818,2024-12-20,2025-01-01,South,USA,Mumbai,Monitor,Supplier A,Warehouse 3,11,1043,11473,345.06,5096.85,6031.09,9,154,89,No,7.12,Delivered,12,52.56768064150614,Delayed,December,2024,Sufficient
ORD00819,2024-09-07,2024-09-16,South,UAE,Bangalore,Monitor,Supplier B,Warehouse 1,36,1831,65916,6578.73,26464.18,32873.09,4,51,110,Yes,1.69,In Transit,9,49.87118453789671,On Time,September,2024,Low Stock
ORD00820,2025-01-31,2025-02-06,West,India,Delhi,Monitor,Supplier A,Warehouse 1,49,373,18277,1206.09,9104.39,7966.52,4,345,143,No,2.62,In Transit,6,43.58767850303661,On Time,January,2025,Sufficient
ORD00821,2025-09-15,2025-09-20,South,USA,Bangalore,Phone,Supplier A,Warehouse 1,24,841,20184,1222.88,13058.47,5902.65,4,384,100,No,5.08,Delivered,5,29.244203329369796,On Time,September,2025,Sufficient
ORD00822,2024-11-05,2024-11-13,North,Germany,Bangalore,Phone,Supplier B,Warehouse 2,22,886,19492,1732.14,10286.19,7473.67,8,198,136,No,2.64,In Transit,8,38.34224297147548,On Time,November,2024,Sufficient
ORD00823,2025-11-29,2025-12-09,South,Germany,Mumbai,Printer,Supplier D,Warehouse 3,30,1751,52530,1966.6,31823.71,18739.69,10,441,101,No,1.26,Delivered,10,35.674262326289735,On Time,November,2025,Sufficient
ORD00824,2025-04-10,2025-04-15,West,Germany,Bangalore,Keyboard,Supplier C,Warehouse 3,42,1472,61824,4089.86,39036.16,18697.98,2,132,144,Yes,2.77,Delivered,5,30.24388586956522,On Time,April,2025,Low Stock
ORD00825,2025-01-08,2025-01-12,South,UAE,Bangalore,Laptop,Supplier D,Warehouse 2,28,1188,33264,3272.01,21990.64,8001.35,3,3,93,Yes,1.1,Cancelled,4,24.05408249158249,On Time,January,2025,Low Stock
ORD00826,2024-02-10,2024-02-16,North,Germany,Mumbai,Tablet,Supplier C,Warehouse 2,30,851,25530,880.95,14802.25,9846.8,3,217,93,No,3.27,Cancelled,6,38.56952604778691,On Time,February,2024,Sufficient
ORD00827,2024-01-18,2024-01-29,South,USA,Hyderabad,Printer,Supplier A,Warehouse 1,20,1402,28040,931.08,12155.48,14953.44,9,272,144,No,5.99,In Transit,11,53.32895863052782,Delayed,January,2024,Sufficient
ORD00828,2024-05-28,2024-06-12,North,India,Delhi,Tablet,Supplier A,Warehouse 1,28,1928,53984,2954.15,37332.95,13696.9,12,124,143,Yes,5.67,In Transit,15,25.372147302904562,Delayed,May,2024,Low Stock
ORD00829,2025-09-15,2025-10-03,West,UAE,Hyderabad,Phone,Supplier C,Warehouse 3,7,882,6174,470.07,3813.18,1890.75,13,326,145,No,3.03,Cancelled,18,30.624392614188533,Delayed,September,2025,Sufficient
ORD00830,2025-10-30,2025-11-12,North,Germany,Chennai,Monitor,Supplier B,Warehouse 2,28,338,9464,959.91,5406.49,3097.6,13,315,115,No,7.96,Pending,13,32.73034657650042,Delayed,October,2025,Sufficient
ORD00831,2024-10-08,2024-10-26,East,India,Bangalore,Phone,Supplier A,Warehouse 2,50,480,24000,1318.0,14434.37,8247.63,13,465,73,No,5.03,Cancelled,18,34.365125,Delayed,October,2024,Sufficient
ORD00832,2025-11-03,2025-11-09,East,USA,Hyderabad,Printer,Supplier C,Warehouse 3,18,1047,18846,1581.5,13055.93,4208.57,4,113,78,No,2.89,Delivered,6,22.331370052000423,On Time,November,2025,Sufficient
ORD00833,2025-12-30,2026-01-13,East,Germany,Delhi,Tablet,Supplier D,Warehouse 1,38,961,36518,3181.8,18208.81,15127.39,11,476,121,No,3.42,Delivered,14,41.42447560107344,Delayed,December,2025,Sufficient
ORD00834,2025-04-18,2025-05-08,West,Germany,Hyderabad,Phone,Supplier C,Warehouse 2,32,531,16992,1323.7,7663.46,8004.84,15,206,54,No,3.43,Delivered,20,47.10946327683616,Delayed,April,2025,Sufficient
ORD00835,2024-10-25,2024-11-10,West,India,Delhi,Printer,Supplier D,Warehouse 1,29,1481,42949,3095.09,19188.33,20665.58,14,319,95,No,4.89,In Transit,16,48.11655684649235,Delayed,October,2024,Sufficient
ORD00836,2025-01-19,2025-01-30,South,USA,Bangalore,Printer,Supplier D,Warehouse 2,25,1343,33575,3874.34,14673.89,15026.77,10,108,64,No,3.47,Cancelled,11,44.75583023082651,Delayed,January,2025,Sufficient
ORD00837,2024-08-10,2024-08-22,West,USA,Bangalore,Monitor,Supplier D,Warehouse 2,18,754,13572,1348.31,7995.03,4228.66,8,351,131,No,5.48,Cancelled,12,31.157235484821687,Delayed,August,2024,Sufficient
ORD00838,2025-04-05,2025-04-10,West,UAE,Bangalore,Monitor,Supplier B,Warehouse 3,26,690,17940,543.59,11642.34,5754.07,4,335,72,No,6.22,Delivered,5,32.07396878483835,On Time,April,2025,Sufficient
ORD00839,2024-01-30,2024-02-11,East,USA,Mumbai,Printer,Supplier D,Warehouse 3,9,1348,12132,1040.84,8488.43,2602.73,11,374,102,No,5.0,Delivered,12,21.45342894823607,Delayed,January,2024,Sufficient
ORD00840,2024-04-03,2024-04-10,West,Germany,Mumbai,Phone,Supplier D,Warehouse 3,48,1331,63888,6996.77,38092.25,18798.98,7,442,74,No,4.64,Pending,7,29.424899824693213,On Time,April,2024,Sufficient
ORD00841,2024-07-23,2024-07-31,South,USA,Bangalore,Printer,Supplier A,Warehouse 3,19,232,4408,487.08,2036.95,1883.97,7,125,137,Yes,3.96,In Transit,8,42.739791288566245,On Time,July,2024,Low Stock
ORD00842,2024-12-05,2024-12-21,West,UAE,Hyderabad,Monitor,Supplier C,Warehouse 3,16,1046,16736,1589.65,7045.06,8101.29,15,349,136,No,6.11,In Transit,16,48.40636950286807,Delayed,December,2024,Sufficient
ORD00843,2025-07-04,2025-07-12,East,UAE,Hyderabad,Tablet,Supplier D,Warehouse 3,50,1343,67150,5925.18,37620.87,23603.95,3,246,142,No,0.68,Delivered,8,35.15107967237528,On Time,July,2025,Sufficient
ORD00844,2025-06-07,2025-06-24,South,Germany,Bangalore,Keyboard,Supplier C,Warehouse 1,29,977,28333,2857.9,12213.99,13261.11,12,388,124,No,6.85,Delivered,17,46.804468287862214,Delayed,June,2025,Sufficient
ORD00845,2024-09-05,2024-09-22,South,Germany,Delhi,Tablet,Supplier D,Warehouse 2,14,641,8974,347.66,5318.09,3308.25,14,460,140,No,1.06,In Transit,17,36.86483173612658,Delayed,September,2024,Sufficient
ORD00846,2025-04-06,2025-04-21,East,Germany,Delhi,Tablet,Supplier B,Warehouse 3,37,663,24531,2048.3,15415.2,7067.5,13,147,53,No,1.61,Pending,15,28.810484692837633,Delayed,April,2025,Sufficient
ORD00847,2025-10-11,2025-10-20,West,Germany,Mumbai,Laptop,Supplier B,Warehouse 3,46,1000,46000,4167.37,20531.29,21301.34,6,65,68,Yes,6.54,Cancelled,9,46.30726086956522,On Time,October,2025,Low Stock
ORD00848,2024-11-06,2024-11-14,South,Germany,Mumbai,Printer,Supplier C,Warehouse 3,1,631,631,39.61,348.68,242.71,4,264,101,No,7.03,In Transit,8,38.46434231378764,On Time,November,2024,Sufficient
ORD00849,2025-01-18,2025-01-29,East,USA,Delhi,Phone,Supplier B,Warehouse 1,42,446,18732,2029.99,10201.74,6500.27,8,194,51,No,4.13,Delivered,11,34.70142002989537,Delayed,January,2025,Sufficient
ORD00850,2024-10-11,2024-10-27,South,Germany,Hyderabad,Monitor,Supplier A,Warehouse 2,8,1431,11448,546.35,6292.25,4609.4,11,326,51,No,4.77,Pending,16,40.26380153738644,Delayed,October,2024,Sufficient
ORD00851,2025-06-03,2025-06-08,South,USA,Delhi,Keyboard,Supplier B,Warehouse 3,36,1195,43020,4568.49,24147.93,14303.58,3,408,57,No,1.1,In Transit,5,33.2486750348675,On Time,June,2025,Sufficient
ORD00852,2025-10-28,2025-11-13,North,USA,Hyderabad,Phone,Supplier C,Warehouse 1,15,1512,22680,2144.72,10279.24,10256.04,15,136,120,No,7.85,Cancelled,16,45.22063492063492,Delayed,October,2025,Sufficient
ORD00853,2024-07-31,2024-08-06,North,USA,Bangalore,Laptop,Supplier D,Warehouse 1,38,1659,63042,5189.26,33997.38,23855.36,5,400,56,No,4.53,Cancelled,6,37.84042384442118,On Time,July,2024,Sufficient
ORD00854,2025-05-02,2025-05-07,West,USA,Chennai,Keyboard,Supplier D,Warehouse 1,35,1307,45745,2257.49,24984.51,18503.0,5,297,105,No,4.77,Delivered,5,40.448136408350635,On Time,May,2025,Sufficient
ORD00855,2024-09-14,2024-10-01,East,USA,Delhi,Tablet,Supplier C,Warehouse 3,39,654,25506,1895.97,11553.19,12056.84,14,263,86,No,4.3,Cancelled,17,47.270602995373636,Delayed,September,2024,Sufficient
ORD00856,2025-03-26,2025-03-30,West,Germany,Hyderabad,Monitor,Supplier C,Warehouse 3,32,113,3616,212.36,2503.38,900.26,3,83,72,No,4.03,Delivered,4,24.89657079646018,On Time,March,2025,Sufficient
ORD00857,2025-12-04,2025-12-15,North,Germany,Chennai,Phone,Supplier B,Warehouse 2,13,1694,22022,876.12,10340.23,10805.65,10,156,90,No,2.8,In Transit,11,49.0675233857052,Delayed,December,2025,Sufficient
ORD00858,2024-06-09,2024-06-17,East,USA,Delhi,Monitor,Supplier C,Warehouse 2,11,1845,20295,897.34,12152.18,7245.48,5,264,110,No,2.94,In Transit,8,35.700813008130076,On Time,June,2024,Sufficient
ORD00859,2024-05-28,2024-06-05,North,UAE,Hyderabad,Monitor,Supplier C,Warehouse 3,47,824,38728,4052.14,19155.02,15520.84,6,288,100,No,2.81,In Transit,8,40.07653377401363,On Time,May,2024,Sufficient
ORD00860,2024-05-23,2024-06-03,East,UAE,Bangalore,Tablet,Supplier B,Warehouse 1,2,1776,3552,331.72,1643.09,1577.19,9,150,97,No,5.88,Delivered,11,44.40287162162163,Delayed,May,2024,Sufficient
ORD00861,2025-09-24,2025-10-07,North,UAE,Bangalore,Phone,Supplier C,Warehouse 3,18,318,5724,210.06,2565.07,2948.87,10,482,142,No,5.92,In Transit,13,51.51764500349406,Delayed,September,2025,Sufficient
ORD00862,2025-08-23,2025-08-31,West,USA,Hyderabad,Tablet,Supplier D,Warehouse 1,7,214,1498,131.17,723.26,643.57,8,472,86,No,3.27,Delivered,8,42.961949265687586,On Time,August,2025,Sufficient
ORD00863,2024-06-03,2024-06-16,East,India,Mumbai,Laptop,Supplier C,Warehouse 2,37,509,18833,1517.29,10009.33,7306.38,11,279,147,No,2.96,Cancelled,13,38.79562470132215,Delayed,June,2024,Sufficient
ORD00864,2025-04-01,2025-04-15,East,India,Mumbai,Laptop,Supplier D,Warehouse 2,12,757,9084,655.4,4889.38,3539.22,13,346,140,No,3.0,Cancelled,14,38.96103038309115,Delayed,April,2025,Sufficient
ORD00865,2025-02-09,2025-02-26,North,Germany,Chennai,Monitor,Supplier C,Warehouse 3,4,1803,7212,559.33,4860.13,1792.54,14,8,122,Yes,4.34,In Transit,17,24.854963948973932,Delayed,February,2025,Low Stock
ORD00866,2024-12-07,2024-12-19,West,USA,Hyderabad,Keyboard,Supplier D,Warehouse 2,48,254,12192,986.06,8440.13,2765.81,12,272,70,No,6.35,Delivered,12,22.685449475065617,Delayed,December,2024,Sufficient
ORD00867,2025-04-21,2025-05-05,North,UAE,Chennai,Tablet,Supplier A,Warehouse 3,10,1432,14320,855.46,6508.47,6956.07,9,232,117,No,4.81,In Transit,14,48.575907821229045,Delayed,April,2025,Sufficient
ORD00868,2025-02-03,2025-02-05,West,USA,Chennai,Tablet,Supplier B,Warehouse 1,15,760,11400,780.26,5445.28,5174.46,2,345,148,No,2.17,Cancelled,2,45.39,On Time,February,2025,Sufficient
ORD00869,2024-05-31,2024-06-07,North,Germany,Delhi,Phone,Supplier B,Warehouse 1,12,306,3672,118.83,2131.88,1421.29,5,399,66,No,6.84,Cancelled,7,38.706154684095864,On Time,May,2024,Sufficient
ORD00870,2024-11-06,2024-11-13,West,India,Bangalore,Keyboard,Supplier B,Warehouse 2,18,577,10386,1186.78,4831.26,4367.96,4,70,106,Yes,3.17,Delivered,7,42.05622953976507,On Time,November,2024,Low Stock
ORD00871,2024-02-20,2024-03-03,South,USA,Hyderabad,Monitor,Supplier C,Warehouse 3,26,506,13156,638.16,6764.18,5753.66,9,47,72,Yes,6.61,Delivered,12,43.73411371237458,Delayed,February,2024,Low Stock
ORD00872,2024-11-20,2024-11-29,North,UAE,Bangalore,Monitor,Supplier A,Warehouse 2,14,285,3990,406.91,2026.75,1556.34,8,57,108,Yes,2.41,Delivered,9,39.00601503759398,On Time,November,2024,Low Stock
